edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,etiqueta_real,etiqueta_binaria,score_mihac,dictamen,y_pred,y_real,dti_mihac,dti_clasificacion,n_reglas_activadas,umbral_aplicado
37,12005.32,3001.33,2,8,1,Propia,Negocio,50000.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
24,3000.0,1050.0,1,8,1,Rentada,Consumo,6846.0,1,1,72,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
40,18661.81,1866.18,0,5,1,Propia,Consumo,50000.0,1,1,56,RECHAZADO,0,1,0.1,BAJO,3,85
46,58756.25,20564.69,0,8,1,Propia,Consumo,14101.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,80
26,3000.0,600.0,0,5,1,Propia,Negocio,14511.0,1,1,58,RECHAZADO,0,1,0.2,BAJO,4,80
24,3000.0,750.0,2,0,1,Propia,Consumo,9177.0,1,1,67,REVISION_MANUAL,0,1,0.25,MODERADO,4,80
29,26177.08,9161.98,1,2,1,Propia,Consumo,37695.0,1,1,82,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
40,5047.64,252.38,0,2,1,Propia,Consumo,13881.0,1,1,28,RECHAZADO,0,1,0.05,BAJO,2,80
36,6287.04,2829.17,1,0,1,Familiar,Consumo,20370.0,1,1,0,RECHAZADO,0,1,0.45,ALTO,3,85
28,4194.17,1467.96,2,8,1,Propia,Consumo,37747.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
27,9216.67,3225.83,1,0,1,Familiar,Consumo,14931.0,2,0,28,RECHAZADO,0,0,0.35,MODERADO,2,80
36,19664.17,4916.04,0,5,1,Propia,Consumo,50000.0,1,1,52,RECHAZADO,0,1,0.25,MODERADO,3,85
38,18992.36,6647.33,2,5,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,85
48,33822.4,8455.6,2,2,1,Familiar,Consumo,50000.0,1,1,100,APROBADO,1,1,0.25,MODERADO,2,85
36,3053.4,763.35,0,8,1,Propia,Consumo,22900.5,1,1,41,RECHAZADO,0,1,0.25,MODERADO,3,85
65,3000.0,1050.0,0,0,1,Propia,Consumo,11529.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,3,80
43,9860.76,3451.27,2,5,1,Propia,Consumo,42598.5,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
53,3000.0,1050.0,1,0,1,Propia,Educacion,8347.5,2,0,49,RECHAZADO,0,0,0.35,MODERADO,4,80
34,4943.75,1235.94,0,5,1,Propia,Negocio,29662.5,1,1,54,RECHAZADO,0,1,0.25,MODERADO,4,85
23,28568.75,9999.06,2,2,1,Propia,Negocio,50000.0,2,0,100,APROBADO,1,0,0.35,MODERADO,4,85
34,7716.33,2700.72,0,8,1,Propia,Consumo,50000.0,1,1,44,RECHAZADO,0,1,0.35,MODERADO,3,85
40,16300.0,5705.0,2,0,1,Rentada,Consumo,50000.0,1,1,60,RECHAZADO,0,1,0.35,MODERADO,3,85
43,3798.67,1519.47,0,8,1,Propia,Negocio,25641.0,1,1,48,RECHAZADO,0,1,0.4,ALTO,4,85
46,5121.2,1792.42,0,8,1,Propia,Consumo,19204.5,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,80
38,7598.5,3419.32,0,2,1,Propia,Consumo,22795.5,1,1,0,RECHAZADO,0,1,0.45,ALTO,3,85
34,9398.15,3289.35,0,2,1,Propia,Consumo,50000.0,1,1,26,RECHAZADO,0,1,0.35,MODERADO,2,85
29,3000.0,750.0,0,2,1,Propia,Consumo,12274.5,1,1,22,RECHAZADO,0,1,0.25,MODERADO,2,80
31,14497.45,4349.23,0,5,1,Propia,Consumo,50000.0,1,1,49,RECHAZADO,0,1,0.3,MODERADO,3,85
28,5212.0,1824.2,1,0,1,Rentada,Consumo,27363.0,1,1,12,RECHAZADO,0,1,0.35,MODERADO,1,85
35,7738.89,386.94,0,5,1,Propia,Consumo,16716.0,1,1,49,RECHAZADO,0,1,0.05,BAJO,3,80
33,38255.0,13389.25,2,5,1,Rentada,Consumo,22953.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
42,20188.19,7065.87,1,2,1,Propia,Consumo,43606.5,2,0,78,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
43,14355.47,6459.96,0,8,1,Rentada,Consumo,27562.5,2,0,7,RECHAZADO,0,0,0.45,ALTO,3,85
44,15246.88,3811.72,0,0,1,Propia,Consumo,36592.5,1,1,2,RECHAZADO,0,1,0.25,MODERADO,3,85
42,25464.93,6366.23,0,8,1,Familiar,Consumo,50000.0,1,1,46,RECHAZADO,0,1,0.25,MODERADO,2,85
40,3880.8,970.2,2,2,1,Rentada,Consumo,14553.0,1,1,80,APROBADO,1,1,0.25,MODERADO,2,80
36,3000.0,1050.0,2,8,1,Propia,Consumo,13419.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
20,8071.88,2825.16,1,2,1,Rentada,Consumo,11623.5,1,1,38,RECHAZADO,0,1,0.35,MODERADO,2,80
24,15679.17,3919.79,1,5,1,Propia,Consumo,39511.5,1,1,92,APROBADO,1,1,0.25,MODERADO,3,85
27,9019.79,2254.95,2,2,1,Propia,Educacion,38965.5,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
46,62895.0,22013.25,0,0,1,Propia,Consumo,37737.0,1,1,12,RECHAZADO,0,1,0.35,MODERADO,3,85
33,93187.5,23296.88,2,2,1,Propia,Consumo,33547.5,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
34,5196.33,1818.72,0,2,1,Propia,Consumo,46767.0,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,85
25,17266.67,7770.0,0,0,1,Propia,Consumo,49728.0,2,0,0,RECHAZADO,0,0,0.45,ALTO,4,85
25,8723.75,2180.94,2,8,1,Propia,Consumo,31405.5,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
28,51115.91,2555.8,2,8,1,Propia,Negocio,22491.0,1,1,100,APROBADO,1,1,0.05,BAJO,5,85
31,5531.75,1936.11,1,2,1,Rentada,Negocio,33190.5,2,0,53,RECHAZADO,0,0,0.35,MODERADO,1,85
32,100756.25,45340.31,1,2,1,Propia,Consumo,50000.0,2,0,55,RECHAZADO,0,0,0.45,ALTO,3,85
32,74760.0,14952.0,2,2,1,Propia,Consumo,29904.0,1,1,100,APROBADO,1,1,0.2,BAJO,3,85
68,651700.0,293265.0,1,8,1,Propia,Consumo,50000.0,2,0,72,REVISION_MANUAL,0,0,0.45,ALTO,4,85
33,25801.56,5160.31,1,0,1,Propia,Consumo,24769.5,2,0,59,RECHAZADO,0,0,0.2,BAJO,3,85
39,5853.75,2048.81,1,8,1,Rentada,Consumo,35122.5,2,0,66,REVISION_MANUAL,0,0,0.35,MODERADO,1,85
28,4239.67,1483.88,0,2,1,Propia,Consumo,19078.5,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,80
37,11155.38,1115.54,0,5,1,Propia,Consumo,50000.0,1,1,51,RECHAZADO,0,1,0.1,BAJO,3,85
22,8853.7,3098.8,1,0,1,Rentada,Consumo,14343.0,2,0,23,RECHAZADO,0,0,0.35,MODERADO,2,80
30,9731.94,3406.18,2,5,1,Rentada,Consumo,21021.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
55,25054.17,11274.38,1,0,1,Propia,Consumo,50000.0,2,0,24,RECHAZADO,0,0,0.45,ALTO,4,85
46,3000.0,1350.0,1,0,1,Propia,Consumo,7318.5,2,0,14,RECHAZADO,0,0,0.45,ALTO,4,80
21,3000.0,1050.0,0,0,1,Rentada,Consumo,11014.5,1,1,0,RECHAZADO,0,1,0.35,MODERADO,2,80
39,9009.88,3603.95,1,5,1,Familiar,Consumo,50000.0,2,0,61,RECHAZADO,0,0,0.4,ALTO,1,85
58,3000.0,750.0,2,8,1,Propia,Consumo,19603.5,1,1,100,APROBADO,1,1,0.25,MODERADO,3,80
43,4704.0,1646.4,0,2,1,Propia,Consumo,14112.0,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,80
24,3057.25,1070.04,1,0,1,Propia,Consumo,18343.5,1,1,27,RECHAZADO,0,1,0.35,MODERADO,2,80
22,7793.33,2727.67,2,0,1,Propia,Consumo,17535.0,2,0,70,REVISION_MANUAL,0,0,0.35,MODERADO,4,80
30,7933.33,2776.67,0,2,1,Propia,Consumo,12852.0,1,1,25,RECHAZADO,0,1,0.35,MODERADO,2,80
42,3000.0,300.0,0,8,1,Propia,Consumo,5481.0,1,1,46,RECHAZADO,0,1,0.1,BAJO,3,80
23,5243.0,2359.35,1,2,1,Propia,Consumo,15729.0,1,1,40,RECHAZADO,0,1,0.45,ALTO,3,80
30,3000.0,750.0,0,0,1,Propia,Consumo,20149.5,2,0,0,RECHAZADO,0,0,0.25,MODERADO,3,85
28,4828.7,1690.04,2,2,1,Propia,Consumo,7822.5,2,0,98,APROBADO,1,0,0.35,MODERADO,3,80
30,14441.0,5054.35,2,0,1,Rentada,Consumo,21661.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
42,4401.6,1540.56,2,2,1,Familiar,Educacion,50000.0,2,0,83,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
46,24944.79,6236.2,0,2,1,Propia,Consumo,50000.0,1,1,37,RECHAZADO,0,1,0.25,MODERADO,2,85
45,25717.71,6429.43,2,0,1,Propia,Consumo,37033.5,1,1,84,REVISION_MANUAL,0,1,0.25,MODERADO,4,85
31,9018.33,3156.42,2,2,1,Propia,Consumo,16233.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
31,3000.0,900.0,2,5,1,Propia,Consumo,9754.5,1,1,100,APROBADO,1,1,0.3,MODERADO,4,80
42,31828.12,11139.84,0,5,1,Propia,Consumo,15277.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,80
46,5166.0,1808.1,1,0,1,Rentada,Consumo,19372.5,1,1,22,RECHAZADO,0,1,0.35,MODERADO,2,80
30,45707.81,4570.78,1,0,1,Propia,Consumo,50000.0,1,1,62,RECHAZADO,0,1,0.1,BAJO,3,85
30,5860.75,586.08,1,0,1,Familiar,Consumo,35164.5,2,0,21,RECHAZADO,0,0,0.1,BAJO,1,85
38,10006.5,2501.62,2,0,1,Propia,Consumo,30019.5,1,1,74,REVISION_MANUAL,0,1,0.25,MODERADO,4,85
43,3577.0,1251.95,2,0,1,Propia,Consumo,16096.5,2,0,59,RECHAZADO,0,0,0.35,MODERADO,3,80
31,13201.56,2640.31,2,8,1,Propia,Consumo,38020.5,2,0,100,APROBADO,1,0,0.2,BAJO,4,85
40,11634.26,4071.99,0,0,1,Propia,Negocio,37695.0,1,1,12,RECHAZADO,0,1,0.35,MODERADO,4,85
24,5213.54,1824.74,0,5,1,Propia,Negocio,22522.5,2,0,54,RECHAZADO,0,0,0.35,MODERADO,4,85
28,9996.88,999.69,2,0,1,Rentada,Consumo,43186.5,2,0,51,RECHAZADO,0,0,0.1,BAJO,2,85
26,12803.0,4481.05,2,0,1,Propia,Consumo,50000.0,2,0,76,REVISION_MANUAL,0,0,0.35,MODERADO,4,85
29,6625.5,2318.92,1,2,1,Propia,Consumo,19876.5,1,1,69,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
57,3000.0,150.0,0,8,1,Rentada,Consumo,12925.5,1,1,32,RECHAZADO,0,1,0.05,BAJO,2,80
49,5118.4,1535.52,0,8,1,Propia,Consumo,38388.0,1,1,42,RECHAZADO,0,1,0.3,MODERADO,3,85
37,11219.44,3926.8,0,8,1,Propia,Consumo,12117.0,1,1,46,RECHAZADO,0,1,0.35,MODERADO,3,80
45,8345.83,2921.04,1,2,1,Propia,Consumo,42063.0,2,0,61,RECHAZADO,0,0,0.35,MODERADO,1,85
30,5370.75,1074.15,2,8,1,Familiar,Consumo,32224.5,1,1,100,APROBADO,1,1,0.2,BAJO,2,85
30,25375.0,8881.25,0,8,1,Rentada,Consumo,18270.0,1,1,44,RECHAZADO,0,1,0.35,MODERADO,2,80
47,29412.5,10294.38,0,2,1,Propia,Consumo,24706.5,1,1,40,RECHAZADO,0,1,0.35,MODERADO,2,85
29,13828.89,3457.22,2,2,1,Propia,Consumo,37338.0,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
35,5826.04,1165.21,2,8,1,Propia,Consumo,25168.5,2,0,100,APROBADO,1,0,0.2,BAJO,3,85
22,4413.89,1544.86,2,0,1,Propia,Emergencia,4767.0,1,1,70,REVISION_MANUAL,0,1,0.35,MODERADO,4,80
26,3000.0,750.0,2,2,1,Propia,Consumo,18007.5,1,1,87,APROBADO,1,1,0.25,MODERADO,2,80
23,3920.0,392.0,0,2,1,Propia,Consumo,26460.0,2,0,26,RECHAZADO,0,0,0.1,BAJO,2,85
54,9990.4,4495.68,2,8,1,Rentada,Consumo,37464.0,1,1,79,REVISION_MANUAL,0,1,0.45,ALTO,4,85
29,14929.17,3732.29,2,5,1,Rentada,Consumo,50000.0,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
40,93998.86,32899.6,0,2,1,Propia,Consumo,41359.5,1,1,40,RECHAZADO,0,1,0.35,MODERADO,2,85
22,4239.2,847.84,2,2,1,Propia,Emergencia,15897.0,1,1,100,APROBADO,1,1,0.2,BAJO,3,80
43,80860.94,28301.33,2,2,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
29,13048.44,4566.95,1,0,1,Rentada,Consumo,12526.5,2,0,28,RECHAZADO,0,0,0.35,MODERADO,2,80
36,5107.9,1787.76,1,8,1,Rentada,Negocio,50000.0,2,0,77,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
33,3963.4,1387.19,0,2,1,Propia,Consumo,29725.5,1,1,23,RECHAZADO,0,1,0.35,MODERADO,2,85
57,3057.64,305.76,2,2,1,Propia,Consumo,13209.0,1,1,90,APROBADO,1,1,0.1,BAJO,2,80
64,10981.25,3843.44,2,2,1,Propia,Consumo,7906.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,80
42,5663.0,1415.75,0,8,1,Propia,Negocio,25483.5,1,1,55,RECHAZADO,0,1,0.25,MODERADO,4,85
47,4441.5,1554.52,0,8,1,Propia,Consumo,26649.0,2,0,42,RECHAZADO,0,0,0.35,MODERADO,3,85
25,7373.33,1474.67,2,2,1,Rentada,Consumo,13272.0,2,0,87,APROBADO,1,0,0.2,BAJO,2,80
49,24459.17,8560.71,0,5,1,Propia,Consumo,50000.0,2,0,55,RECHAZADO,0,0,0.35,MODERADO,3,85
33,5886.81,2649.06,2,0,1,Rentada,Negocio,50000.0,2,0,28,RECHAZADO,0,0,0.45,ALTO,4,85
28,36537.5,10961.25,2,2,1,Propia,Consumo,30691.5,1,1,100,APROBADO,1,1,0.3,MODERADO,3,85
26,20001.04,7000.36,1,2,1,Propia,Consumo,50000.0,2,0,78,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
30,7393.75,2587.81,0,5,1,Propia,Consumo,21294.0,1,1,44,RECHAZADO,0,1,0.35,MODERADO,3,85
25,4012.4,1404.34,0,2,1,Rentada,Consumo,15046.5,1,1,5,RECHAZADO,0,1,0.35,MODERADO,1,80
33,13102.08,4585.73,2,0,1,Propia,Negocio,50000.0,1,1,88,APROBADO,1,1,0.35,MODERADO,5,85
64,9483.65,1896.73,2,0,1,Propia,Consumo,14794.5,1,1,76,REVISION_MANUAL,0,1,0.2,BAJO,4,80
29,11513.25,4029.64,1,0,1,Familiar,Consumo,50000.0,1,1,20,RECHAZADO,0,1,0.35,MODERADO,1,85
48,3050.25,1067.59,0,8,1,Propia,Consumo,18301.5,1,1,41,RECHAZADO,0,1,0.35,MODERADO,3,80
37,25994.79,6498.7,0,0,1,Propia,Educacion,37432.5,1,1,19,RECHAZADO,0,1,0.25,MODERADO,4,85
34,4393.2,1317.96,2,8,1,Propia,Consumo,16474.5,1,1,100,APROBADO,1,1,0.3,MODERADO,4,80
23,9411.11,2352.78,1,5,1,Rentada,Consumo,20328.0,1,1,76,REVISION_MANUAL,0,1,0.25,MODERADO,2,85
30,4618.83,1616.59,1,0,1,Propia,Consumo,41569.5,1,1,30,RECHAZADO,0,1,0.35,MODERADO,2,85
50,8365.0,2091.25,2,8,1,Propia,Consumo,25095.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
31,8438.89,2953.61,2,5,1,Propia,Consumo,18228.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
40,5399.8,1889.93,1,2,1,Propia,Consumo,40498.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,1,85
38,3000.0,1050.0,2,8,1,Propia,Consumo,8442.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
23,3000.0,1050.0,1,2,1,Familiar,Consumo,19372.5,2,0,40,RECHAZADO,0,0,0.35,MODERADO,0,80
27,5931.85,1186.37,0,0,1,Propia,Consumo,48048.0,1,1,1,RECHAZADO,0,1,0.2,BAJO,3,85
